semester_id,student_id,semester,credits_attempted,credits_earned,semester_points,semester_gpa
4202,,2010-1,3.00,3.00,10.50,3.33
4203,,2010-2,12.00,12.00,48.00,3.95
4204,,2011-1,3.00,3.00,7.50,2.75
4205,,2015-2,3.00,3.00,10.50,3.50
4206,,2016-1,3.00,3.00,12.00,3.79
4207,,2016-1,3.00,3.00,11.25,3.79
4208,,2015-2,3.00,3.00,10.50,3.50
4209,,2016-1,3.00,3.00,12.00,3.79
4210,,2016-2,3.00,3.00,9.00,3.79
4211,,2015-3,3.00,3.00,12.00,4.00
4212,,2016-1,3.00,3.00,10.50,3.79
4213,,2016-1,3.00,3.00,12.00,3.79
4214,,2016-2,3.00,3.00,11.25,3.79
4215,,2016-2,12.00,12.00,48.00,3.79
4216,,2015-2,3.00,3.00,9.00,3.50
4217,,2015-2,3.00,3.00,12.00,3.50
4218,,2016-1,3.00,3.00,10.50,3.79
4219,,2017-1,3.00,3.00,11.25,3.83
4220,,2017-1,3.00,3.00,12.00,3.83
4221,,2017-1,3.00,3.00,11.25,3.83
4222,,2017-2,3.00,3.00,10.50,2.75
4223,,2018-1,3.00,3.00,10.50,2.90
4224,,2018-1,3.00,3.00,6.00,2.90
4225,,2018-1,3.00,3.00,10.50,2.90
4226,,2018-2,3.00,0.00,0.00,
4227,,2020-1,3.00,3.00,11.25,3.75
4228,,2017-1,3.00,3.00,6.00,3.00
4229,,2017-1,3.00,3.00,12.00,3.00
4230,,2017-1,3.00,3.00,9.00,3.00
4231,,2017-2,3.00,0.00,0.00,2.75
4232,,2018-1,3.00,3.00,7.50,2.90
4233,,2018-2,3.00,0.00,0.00,
4234,,2019-2,3.00,3.00,11.25,3.75
4235,,2017-2,3.00,3.00,6.00,2.75
4236,,2017-2,3.00,3.00,9.00,2.75
4237,,2018-1,3.00,3.00,9.00,2.90
4238,,2018-2,3.00,0.00,0.00,
4239,,2020-2,3.00,3.00,9.00,3.00
4240,,2017-1,3.00,3.00,10.50,3.00
4241,,2017-1,3.00,3.00,7.50,3.00
4242,,2017-2,3.00,3.00,7.50,2.75
4243,,2009-1,3.00,3.00,0.00,2.30
4244,,2009-2,3.00,3.00,10.50,3.25
4245,,2010-2,3.00,3.00,6.00,2.00
4246,,2015-1,3.00,3.00,0.00,
4247,,2017-2,3.00,3.00,9.00,3.00
4248,,2009-2,3.00,3.00,0.00,3.25
4249,,2010-1,3.00,0.00,0.00,2.25
4250,,2010-2,3.00,3.00,7.50,2.00
4251,,2014-2,3.00,3.00,7.50,3.00
4252,,2016-1,3.00,3.00,9.00,3.00
4253,,2019-2,3.00,3.00,9.00,3.00
4254,,2020-2,12.00,12.00,48.00,4.00
4255,,2020-3,3.00,3.00,12.00,4.00
4256,,2021-1,3.00,3.00,9.00,3.00
4257,,2014-2,3.00,3.00,10.50,3.00
4258,,2009-1,3.00,0.00,0.00,2.30
4259,,2009-1,3.00,3.00,10.50,2.30
4260,,2010-1,3.00,3.00,7.50,2.25
4261,,2010-2,3.00,3.00,4.50,2.00
4262,,2018-1,3.00,3.00,10.50,3.50
4263,,2009-1,3.00,3.00,10.50,2.30
4264,,2009-1,3.00,3.00,7.50,2.30
4265,,2009-2,3.00,3.00,9.00,3.25
4266,,2010-1,3.00,3.00,6.00,2.25
4267,,2010-2,3.00,3.00,6.00,2.00
4268,,2016-1,3.00,3.00,0.00,3.00
4269,,2019-1,3.00,3.00,7.50,3.00
4270,,2020-1,3.00,3.00,9.00,3.00
4271,,2009-1,3.00,3.00,6.00,2.30
4272,,2017-1,3.00,3.00,10.50,3.50
4273,,2017-1,3.00,3.00,4.50,3.50
4274,,2019-1,3.00,3.00,10.50,3.00
4275,,2013-2,3.00,3.00,11.25,3.30
4276,,2013-2,3.00,3.00,9.00,3.30
4277,,2013-2,3.00,3.00,10.50,3.30
4278,,2013-1,3.00,3.00,10.50,3.46
4279,,2013-1,3.00,3.00,9.00,3.46
4280,,2013-1,3.00,3.00,10.50,3.46
4281,,2013-1,3.00,3.00,11.25,3.46
4282,,2014-1,3.00,3.00,12.00,3.45
4283,,2013-1,3.00,3.00,10.50,3.46
4284,,2013-1,3.00,3.00,10.50,3.46
4285,,2014-1,3.00,3.00,10.50,3.45
4286,,2014-2,12.00,12.00,45.00,3.75
4287,,2013-2,3.00,3.00,7.50,3.30
4288,,2013-2,3.00,3.00,11.25,3.30
4289,,2014-1,3.00,3.00,7.50,3.45
4290,,2014-1,3.00,3.00,10.50,3.45
4291,,2014-1,3.00,3.00,11.25,3.45
4292,,2018-1,3.00,3.00,9.00,3.00
4293,,2019-1,3.00,3.00,10.50,2.67
4294,,2018-1,3.00,3.00,10.50,3.00
4295,,2018-1,3.00,3.00,7.50,3.00
4296,,2021-1,3.00,3.00,9.00,3.50
4297,,2019-1,3.00,3.00,6.00,2.67
4298,,2019-2,3.00,3.00,12.00,2.33
4299,,2019-2,3.00,3.00,9.00,2.33
4300,,2021-1,3.00,0.00,0.00,3.50
4301,,2021-1,3.00,3.00,10.50,3.50
4302,,2019-1,3.00,3.00,7.50,2.67
4303,,2021-1,3.00,0.00,0.00,3.50
4304,,2019-2,3.00,3.00,0.00,2.33
4305,,2021-1,3.00,3.00,12.00,3.50
4306,,2011-2,3.00,3.00,10.50,3.25
4307,,2011-2,3.00,3.00,3.00,3.25
4308,,2012-2,3.00,3.00,11.25,3.46
4309,,2011-1,3.00,3.00,10.50,3.38
4310,,2011-2,3.00,3.00,11.25,3.25
4311,,2012-1,3.00,3.00,9.00,3.46
4312,,2012-1,3.00,3.00,9.00,3.46
4313,,2012-2,12.00,12.00,42.00,3.46
4314,,2011-1,3.00,3.00,10.50,3.38
4315,,2011-1,3.00,3.00,10.50,3.38
4316,,2011-2,3.00,3.00,3.00,3.25
4317,,2012-1,3.00,3.00,10.50,3.46
4318,,2012-1,3.00,3.00,12.00,3.46
4319,,2011-1,3.00,3.00,7.50,3.38
4320,,2011-1,3.00,3.00,11.25,3.38
4321,,2012-1,3.00,3.00,11.25,3.46
4322,,2012-2,3.00,3.00,9.00,3.46
4323,,2011-1,3.00,3.00,10.50,3.38
4324,,2011-2,3.00,3.00,7.50,3.25
4325,,2012-1,3.00,3.00,10.50,3.46
4326,,2009-1,3.00,3.00,0.00,0.00
4327,,2009-1,3.00,3.00,0.00,0.00
4328,,2009-1,3.00,3.00,0.00,0.00
4329,,2009-1,3.00,,,0.00
4330,,2009-1,3.00,3.00,0.00,0.00
4331,,2014-1,3.00,3.00,6.00,2.80
4332,,2014-1,3.00,3.00,10.50,2.80
4333,,2014-2,3.00,3.00,10.50,2.92
4334,,2015-1,3.00,3.00,6.00,3.00
4335,,2014-1,3.00,3.00,10.50,2.80
4336,,2014-2,3.00,3.00,6.00,2.92
4337,,2015-1,3.00,3.00,9.00,3.00
4338,,2015-1,3.00,3.00,10.50,3.00
4339,,2014-2,3.00,3.00,7.50,2.92
4340,,2015-1,3.00,3.00,7.50,3.00
4341,,2015-2,12.00,12.00,48.00,4.00
4342,,2014-2,3.00,3.00,9.00,2.92
4343,,2014-2,3.00,3.00,10.50,2.92
4344,,2014-1,3.00,3.00,7.50,2.80
4345,,2014-1,3.00,3.00,7.50,2.80
4346,,2014-1,3.00,3.00,4.50,2.80
4347,,2015-1,3.00,3.00,10.50,3.00
4348,,2014-2,3.00,3.00,9.00,2.92
4349,,2015-1,3.00,3.00,10.50,3.00
4350,,2011-2,3.00,3.00,11.25,3.50
4351,,2011-2,3.00,3.00,10.50,3.50
4352,,2012-2,12.00,12.00,48.00,3.83
4353,,2012-1,3.00,3.00,9.00,3.19
4354,,2012-1,3.00,3.00,7.50,3.19
4355,,2012-1,3.00,3.00,9.00,3.19
4356,,2012-2,3.00,3.00,10.50,3.83
4357,,2011-2,3.00,3.00,11.25,3.50
4358,,2011-2,3.00,3.00,7.50,3.50
4359,,2011-3,3.00,3.00,12.00,4.00
4360,,2012-1,3.00,3.00,10.50,3.19
4361,,2012-1,3.00,3.00,11.25,3.19
4362,,2012-2,3.00,3.00,10.50,3.83
4363,,2011-2,3.00,3.00,11.25,3.50
4364,,2012-1,3.00,3.00,11.25,3.19
4365,,2012-1,3.00,3.00,9.00,3.19
4366,,2011-2,3.00,3.00,11.25,3.50
4367,,2012-1,3.00,3.00,9.00,3.19
4368,,2009-1,2.00,2.00,7.00,3.06
4369,,2009-2,3.00,3.00,4.50,2.83
4370,,2011-1,3.00,0.00,0.00,
4371,,2009-1,1.00,1.00,3.75,3.06
4372,,2009-1,3.00,0.00,0.00,3.06
4373,,2009-1,3.00,3.00,11.25,3.06
4374,,2009-2,3.00,3.00,9.00,2.83
4375,,2009-2,3.00,3.00,9.00,2.83
4376,,2009-2,3.00,3.00,9.00,2.83
4377,,2009-2,3.00,3.00,10.50,2.83
4378,,2010-1,3.00,3.00,7.50,2.50
4379,,2010-2,3.00,3.00,0.00,0.00
4380,,2011-1,3.00,0.00,0.00,
4381,,2009-1,3.00,3.00,9.00,3.06
4382,,2009-1,3.00,3.00,6.00,3.06
4383,,2010-1,3.00,3.00,9.00,2.50
4384,,2009-1,3.00,3.00,9.00,3.06
4385,,2009-2,3.00,3.00,9.00,2.83
4386,,2010-1,3.00,3.00,9.00,2.50
4387,,2009-1,3.00,3.00,9.00,3.06
4388,,2009-3,3.00,3.00,11.25,3.75
4389,,2010-1,3.00,3.00,4.50,2.50
4390,,2010-1,3.00,3.00,3.00,2.50
4391,,2010-1,3.00,3.00,9.00,2.50
4392,,2010-1,3.00,3.00,9.00,2.50
4393,,2011-1,3.00,0.00,0.00,
4394,,2010-1,3.00,3.00,9.00,2.50
4395,,2011-1,3.00,0.00,0.00,
4396,,2013-1,3.00,3.00,9.00,3.60
4397,,2012-1,3.00,3.00,9.00,3.33
4398,,2012-1,3.00,3.00,9.00,3.33
4399,,2013-1,3.00,0.00,0.00,3.60
4400,,2013-2,3.00,3.00,9.00,3.50
4401,,2012-1,3.00,3.00,10.50,3.33
4402,,2013-1,3.00,3.00,12.00,3.60
4403,,2012-1,3.00,3.00,12.00,3.33
4404,,2013-1,3.00,3.00,11.25,3.60
4405,,2013-1,3.00,3.00,11.25,3.60
4406,,2012-1,3.00,3.00,9.00,3.33
4407,,2013-1,3.00,3.00,10.50,3.60
4408,,2013-2,3.00,3.00,11.25,3.50
4409,,2013-2,3.00,3.00,10.50,3.50
4410,,2012-1,3.00,3.00,10.50,3.33
4411,,2013-2,3.00,3.00,11.25,3.50
4412,,2014-1,3.00,3.00,10.50,3.50
4413,,2014-2,12.00,12.00,45.00,3.75
4414,,2009-1,3.00,3.00,11.25,3.07
4415,,2009-3,3.00,3.00,11.25,3.42
4416,,2009-3,3.00,3.00,9.00,3.42
4417,,2010-1,3.00,3.00,9.00,2.75
4418,,2009-2,1.00,1.00,3.50,3.06
4419,,2009-2,3.00,3.00,10.50,3.06
4420,,2009-2,3.00,3.00,11.25,3.06
4421,,2009-2,3.00,3.00,7.50,3.06
4422,,2009-3,3.00,3.00,10.50,3.42
4423,,2010-1,3.00,3.00,9.00,2.75
4424,,2010-2,3.00,3.00,11.25,3.55
4425,,2010-2,12.00,12.00,42.00,3.55
4426,,2009-1,3.00,3.00,12.00,3.07
4427,,2009-1,3.00,3.00,6.00,3.07
4428,,2009-2,3.00,3.00,10.50,3.06
4429,,2010-1,3.00,3.00,6.00,2.75
4430,,2009-1,3.00,3.00,6.00,3.07
4431,,2009-1,3.00,3.00,9.00,3.07
4432,,2009-1,3.00,3.00,11.25,3.07
4433,,2009-2,3.00,3.00,7.50,3.06
4434,,2010-1,3.00,3.00,11.25,2.75
4435,,2010-1,3.00,3.00,7.50,2.75
4436,,2009-2,3.00,3.00,7.50,3.06
4437,,2010-1,3.00,3.00,6.00,2.75
4438,,2010-1,3.00,3.00,9.00,2.75
4439,,2009-1,3.00,3.00,9.00,3.07
4440,,2009-2,3.00,3.00,9.00,3.06
4441,,2018-1,3.00,3.00,7.50,1.75
4442,,2018-1,3.00,3.00,3.00,1.75
4443,,2009-1,3.00,3.00,9.00,3.46
4444,,2009-1,3.00,3.00,12.00,3.46
4445,,2011-3,3.00,3.00,4.50,1.50
4446,,2009-1,3.00,3.00,12.00,3.46
4447,,2009-2,3.00,3.00,9.00,3.20
4448,,2010-1,3.00,3.00,6.00,2.40
4449,,2011-2,3.00,3.00,7.50,3.30
4450,,2009-2,3.00,3.00,7.50,3.20
4451,,2010-1,3.00,3.00,6.00,2.40
4452,,2011-1,3.00,3.00,7.50,2.54
4453,,2009-1,3.00,3.00,12.00,3.46
4454,,2009-1,3.00,3.00,9.00,3.46
4455,,2009-2,3.00,3.00,11.25,3.20
4456,,2009-2,3.00,3.00,9.00,3.20
4457,,2011-1,3.00,3.00,6.00,2.54
4458,,2009-1,3.00,3.00,11.25,3.46
4459,,2009-1,3.00,3.00,7.50,3.46
4460,,2009-2,1.00,1.00,4.00,3.20
4461,,2009-2,3.00,3.00,10.50,3.20
4462,,2010-1,3.00,3.00,9.00,2.40
4463,,2011-1,3.00,3.00,11.25,2.54
4464,,2010-1,3.00,3.00,3.00,2.40
4465,,2010-1,3.00,3.00,6.00,2.40
4466,,2010-1,3.00,3.00,9.00,2.40
4467,,2011-1,3.00,3.00,6.00,2.54
4468,,2011-1,3.00,3.00,0.00,2.54
4469,,2011-1,3.00,3.00,9.00,2.54
4470,,2011-1,3.00,3.00,6.00,2.54
4471,,2011-2,12.00,12.00,42.00,3.30
4472,,2015-2,3.00,0.00,0.00,3.38
4473,,2019-1,3.00,3.00,9.00,3.50
4474,,2015-2,3.00,3.00,9.00,3.38
4475,,2018-1,3.00,3.00,6.00,2.00
4476,,2017-1,3.00,3.00,9.00,3.17
4477,,2020-2,3.00,3.00,7.50,2.50
4478,,2015-2,3.00,3.00,11.25,3.38
4479,,2017-1,3.00,3.00,9.00,3.17
4480,,2017-1,3.00,3.00,10.50,3.17
4481,,2017-1,3.00,3.00,4.50,3.17
4482,,2018-1,3.00,3.00,4.50,2.00
4483,,2019-1,3.00,3.00,12.00,3.50
4484,,2009-2,3.00,3.00,0.00,1.70
4485,,2009-2,3.00,3.00,6.00,1.70
4486,,2009-2,3.00,3.00,6.00,1.70
4487,,2009-2,3.00,3.00,6.00,1.70
4488,,2009-2,3.00,3.00,7.50,1.70
4489,,2010-1,3.00,3.00,10.50,3.29
4490,,2010-1,3.00,3.00,10.50,3.29
4491,,2010-1,3.00,3.00,6.00,3.29
4492,,2010-1,3.00,3.00,9.00,3.29
4493,,2010-1,3.00,3.00,12.00,3.29
4494,,2010-1,3.00,3.00,11.25,3.29
4495,,2012-2,3.00,3.00,6.00,2.50
4496,,2014-1,3.00,3.00,6.00,2.75
4497,,2012-2,3.00,3.00,7.50,2.50
4498,,2012-2,3.00,3.00,7.50,2.50
4499,,2013-1,3.00,3.00,9.00,2.50
4500,,2013-1,3.00,3.00,7.50,2.50
4501,,2013-1,3.00,3.00,10.50,2.50
4502,,2012-1,3.00,3.00,6.00,2.40
4503,,2012-1,3.00,3.00,6.00,2.40
4504,,2013-1,3.00,3.00,6.00,2.50
4505,,2013-1,3.00,3.00,4.50,2.50
4506,,2013-2,3.00,3.00,7.50,2.50
4507,,2014-2,12.00,12.00,45.00,3.75
4508,,2012-1,3.00,3.00,6.00,2.40
4509,,2012-1,3.00,3.00,7.50,2.40
4510,,2012-1,3.00,3.00,4.50,2.40
4511,,2013-1,3.00,3.00,4.50,2.50
4512,,2013-2,3.00,3.00,7.50,2.50
4513,,2012-1,3.00,3.00,10.50,2.40
4514,,2012-2,3.00,3.00,9.00,2.50
4515,,2012-3,3.00,3.00,6.00,2.00
4516,,2014-1,3.00,3.00,10.50,2.75
4517,,2012-2,3.00,3.00,10.50,3.80
4518,,2012-2,3.00,3.00,11.25,3.80
4519,,2012-2,3.00,3.00,11.25,3.80
4520,,2013-1,3.00,3.00,11.25,3.71
4521,,2012-1,3.00,3.00,10.50,3.63
4522,,2012-2,3.00,3.00,12.00,3.80
4523,,2012-1,3.00,3.00,11.25,3.63
4524,,2013-1,3.00,3.00,11.25,3.71
4525,,2013-2,12.00,12.00,45.00,3.75
4526,,2012-1,3.00,3.00,10.50,3.63
4527,,2012-2,3.00,3.00,12.00,3.80
4528,,2013-1,3.00,3.00,12.00,3.71
4529,,2012-1,3.00,3.00,11.25,3.63
4530,,2012-1,3.00,3.00,10.50,3.63
4531,,2013-1,3.00,3.00,11.25,3.71
4532,,2013-1,3.00,3.00,10.50,3.71
4533,,2013-1,3.00,3.00,10.50,3.71
4534,,2012-1,3.00,3.00,11.25,3.63
4535,,2012-1,3.00,3.00,11.25,3.38
4536,,2012-1,3.00,3.00,10.50,3.38
4537,,2012-2,3.00,3.00,10.50,3.63
4538,,2013-1,3.00,3.00,9.00,3.50
4539,,2013-2,12.00,12.00,45.00,3.60
4540,,2012-2,3.00,3.00,4.50,3.63
4541,,2013-1,3.00,3.00,10.50,3.50
4542,,2013-1,3.00,3.00,11.25,3.50
4543,,2013-1,3.00,3.00,10.50,3.50
4544,,2014-1,3.00,3.00,12.00,4.00
4545,,2012-1,3.00,3.00,7.50,3.38
4546,,2012-2,3.00,3.00,10.50,3.63
4547,,2013-1,3.00,3.00,11.25,3.50
4548,,2012-1,3.00,3.00,9.00,3.38
4549,,2012-1,3.00,3.00,11.25,3.38
4550,,2012-2,3.00,3.00,11.25,3.63
4551,,2012-2,3.00,3.00,11.25,3.63
4552,,2012-1,3.00,3.00,11.25,3.38
4553,,2013-1,3.00,3.00,10.50,3.50
4554,,2013-2,3.00,3.00,9.00,3.60
4555,,2010-2,3.00,3.00,6.00,2.89
4556,,2010-2,3.00,3.00,9.00,2.89
4557,,2010-2,3.00,3.00,7.50,2.89
4558,,2011-1,3.00,3.00,10.50,3.60
4559,,2011-1,3.00,3.00,12.00,3.60
4560,,2010-2,3.00,3.00,10.50,2.89
4561,,2010-2,3.00,3.00,9.00,2.89
4562,,2011-2,3.00,3.00,10.50,3.08
4563,,2010-2,1.00,1.00,4.00,2.89
4564,,2010-2,3.00,3.00,9.00,2.89
4565,,2011-1,3.00,3.00,0.00,3.60
4566,,2012-1,3.00,3.00,0.00,2.58
4567,,2012-1,3.00,3.00,4.50,2.58
4568,,2012-1,3.00,3.00,11.25,2.58
4569,,2012-2,12.00,12.00,48.00,4.00
4570,,2011-1,3.00,3.00,11.25,3.60
4571,,2011-2,3.00,3.00,11.25,3.08
4572,,2011-3,3.00,0.00,0.00,
4573,,2012-1,3.00,3.00,10.50,2.58
4574,,2012-1,3.00,3.00,11.25,2.58
4575,,2011-1,3.00,3.00,11.25,3.60
4576,,2011-1,3.00,3.00,9.00,3.60
4577,,2011-2,3.00,3.00,6.00,3.08
4578,,2012-1,3.00,3.00,9.00,2.58
4579,,2011-2,3.00,3.00,11.25,3.58
4580,,2011-2,3.00,3.00,9.00,3.58
4581,,2011-2,3.00,3.00,12.00,3.58
4582,,2014-1,3.00,3.00,11.25,3.60
4583,,2013-1,3.00,3.00,11.25,3.21
4584,,2013-2,3.00,3.00,11.25,3.25
4585,,2013-2,3.00,3.00,10.50,3.25
4586,,2014-1,3.00,3.00,10.50,3.60
4587,,2014-1,3.00,3.00,11.25,3.60
4588,,2014-2,12.00,12.00,48.00,4.00
4589,,2013-1,3.00,3.00,7.50,3.21
4590,,2013-1,3.00,3.00,9.00,3.21
4591,,2013-2,3.00,3.00,9.00,3.25
4592,,2014-1,3.00,3.00,12.00,3.60
4593,,2013-1,3.00,3.00,9.00,3.21
4594,,2013-1,3.00,3.00,10.50,3.21
4595,,2013-2,3.00,3.00,9.00,3.25
4596,,2014-1,3.00,3.00,9.00,3.60
4597,,2013-1,3.00,3.00,10.50,3.21
4598,,2013-2,3.00,3.00,9.00,3.25
4599,,2011-3,3.00,0.00,0.00,3.42
4600,,2011-3,3.00,3.00,11.25,3.42
4601,,2011-3,3.00,3.00,10.50,3.42
4602,,2009-1,3.00,,,
4603,,2011-3,3.00,3.00,9.00,3.42
4604,,2010-2,3.00,3.00,10.50,3.67
4605,,2010-2,3.00,3.00,11.25,3.67
4606,,2011-1,3.00,3.00,11.25,3.49
4607,,2011-1,3.00,3.00,9.00,3.49
4608,,2011-2,3.00,3.00,7.50,3.10
4609,,2013-1,3.00,3.00,9.00,3.00
4610,,2013-1,3.00,3.00,9.00,3.00
4611,,2011-1,3.00,3.00,12.00,3.49
4612,,2011-2,3.00,3.00,6.00,3.10
4613,,2011-2,3.00,3.00,10.50,3.10
4614,,2011-1,1.00,1.00,4.00,3.49
4615,,2011-1,3.00,3.00,12.00,3.49
4616,,2011-2,3.00,3.00,12.00,3.10
4617,,2012-1,3.00,3.00,7.50,2.83
4618,,2011-1,3.00,3.00,12.00,3.49
4619,,2012-1,3.00,3.00,7.50,2.83
4620,,2013-2,3.00,3.00,6.00,3.60
4621,,2010-2,3.00,3.00,11.25,3.67
4622,,2011-1,3.00,3.00,6.00,3.49
4623,,2011-3,3.00,3.00,7.50,2.50
4624,,2012-1,3.00,3.00,7.50,2.83
4625,,2013-1,3.00,3.00,9.00,3.00
4626,,2013-1,3.00,3.00,10.50,3.00
4627,,2013-1,3.00,3.00,7.50,3.00
4628,,2013-2,12.00,12.00,48.00,3.60
4629,,2011-2,3.00,3.00,10.50,3.10
4630,,2012-1,3.00,3.00,7.50,2.83
4631,,2012-1,3.00,3.00,10.50,2.83
4632,,2012-1,3.00,3.00,10.50,2.83
4633,,2012-1,3.00,3.00,3.00,2.83
4634,,2012-2,3.00,0.00,0.00,
4635,,2011-1,3.00,3.00,6.00,2.38
4636,,2011-2,3.00,3.00,3.00,2.80
4637,,2011-3,3.00,3.00,9.00,3.33
4638,,2012-1,3.00,3.00,10.50,3.00
4639,,2011-1,3.00,3.00,10.50,2.38
4640,,2011-2,3.00,3.00,10.50,2.80
4641,,2011-2,3.00,3.00,7.50,2.80
4642,,2012-1,3.00,3.00,9.00,3.00
4643,,2012-2,3.00,3.00,7.50,2.75
4644,,2011-1,3.00,3.00,6.00,2.38
4645,,2011-2,3.00,3.00,9.00,2.80
4646,,2011-3,3.00,3.00,10.50,3.33
4647,,2012-1,3.00,3.00,9.00,3.00
4648,,2013-1,1.00,1.00,3.75,3.19
4649,,2013-2,3.00,3.00,7.50,3.50
4650,,2011-2,3.00,3.00,6.00,2.80
4651,,2011-2,3.00,3.00,9.00,2.80
4652,,2012-1,3.00,3.00,7.50,3.00
4653,,2012-1,3.00,3.00,9.00,3.00
4654,,2013-1,3.00,3.00,9.00,3.19
4655,,2013-2,12.00,12.00,45.00,3.50
4656,,2011-1,3.00,3.00,4.50,2.38
4657,,2011-1,3.00,3.00,6.00,2.38
4658,,2011-3,3.00,3.00,10.50,3.33
4659,,2012-1,3.00,3.00,4.50,3.00
4660,,2012-2,3.00,3.00,11.25,2.75
4661,,2012-2,3.00,3.00,6.00,2.75
4662,,2013-1,3.00,3.00,3.00,3.19
4663,,2012-2,3.00,3.00,6.00,2.79
4664,,2013-1,3.00,3.00,7.50,3.21
4665,,2011-2,3.00,3.00,3.00,2.83
4666,,2012-1,3.00,3.00,9.00,2.95
4667,,2012-2,3.00,3.00,9.00,2.79
4668,,2012-2,3.00,3.00,10.50,2.79
4669,,2013-1,3.00,3.00,0.00,3.21
4670,,2011-1,3.00,3.00,9.00,2.38
4671,,2011-2,3.00,3.00,9.00,2.83
4672,,2013-1,3.00,3.00,0.00,3.21
4673,,2013-2,12.00,12.00,42.00,3.25
4674,,2011-1,3.00,3.00,7.50,2.38
4675,,2011-2,3.00,0.00,0.00,2.83
4676,,2011-2,3.00,3.00,9.00,2.83
4677,,2012-1,3.00,3.00,11.25,2.95
4678,,2012-2,3.00,3.00,7.50,2.79
4679,,2013-1,3.00,3.00,11.25,3.21
4680,,2013-2,3.00,3.00,10.50,3.25
4681,,2011-1,3.00,3.00,6.00,2.38
4682,,2011-1,3.00,3.00,6.00,2.38
4683,,2011-2,3.00,3.00,7.50,2.83
4684,,2011-2,3.00,3.00,4.50,2.83
4685,,2012-1,3.00,3.00,9.00,2.95
4686,,2012-1,3.00,3.00,4.50,2.95
4687,,2012-1,3.00,3.00,9.00,2.95
4688,,2012-1,3.00,3.00,6.00,2.95
4689,,2013-2,3.00,3.00,6.00,3.25
4690,,2011-1,3.00,0.00,0.00,2.38
4691,,2012-2,3.00,3.00,6.00,2.79
4692,,2012-2,3.00,3.00,11.25,2.79
4693,,2013-1,1.00,1.00,3.75,3.21
4694,,2011-1,3.00,3.00,10.50,2.86
4695,,2011-1,3.00,3.00,6.00,2.86
4696,,2011-2,3.00,3.00,10.50,2.60
4697,,2012-1,3.00,3.00,9.00,2.92
4698,,2011-1,3.00,3.00,9.00,2.86
4699,,2011-2,3.00,3.00,9.00,2.60
4700,,2012-1,3.00,3.00,11.25,2.92
4701,,2012-1,3.00,3.00,6.00,2.92
4702,,2012-1,3.00,3.00,7.50,2.92
4703,,2011-2,3.00,3.00,6.00,2.60
4704,,2012-1,3.00,3.00,11.25,2.92
4705,,2012-2,12.00,12.00,45.00,3.75
4706,,2012-1,3.00,3.00,7.50,2.92
4707,,2011-1,1.00,1.00,4.00,2.86
4708,,2011-1,3.00,3.00,7.50,2.86
4709,,2011-1,3.00,3.00,6.00,2.86
4710,,2011-2,3.00,3.00,6.00,2.60
4711,,2011-1,3.00,3.00,11.25,2.86
4712,,2011-2,3.00,3.00,7.50,2.60
4713,,2014-1,3.00,3.00,6.00,2.50
4714,,2015-2,3.00,3.00,6.00,3.29
4715,,2015-2,3.00,3.00,9.00,3.29
4716,,2015-2,12.00,12.00,45.00,3.29
4717,,2011-1,3.00,3.00,12.00,4.00
4718,,2014-1,3.00,3.00,7.50,2.50
4719,,2014-1,3.00,3.00,12.00,2.50
4720,,2014-2,3.00,3.00,9.00,2.50
4721,,2014-2,3.00,3.00,6.00,2.50
4722,,2014-2,3.00,3.00,4.50,2.50
4723,,2014-1,3.00,3.00,6.00,2.50
4724,,2014-1,3.00,3.00,6.00,2.50
4725,,2015-1,3.00,3.00,11.25,3.38
4726,,2014-1,3.00,3.00,7.50,2.50
4727,,2014-2,3.00,3.00,9.00,2.50
4728,,2014-2,3.00,3.00,6.00,2.50
4729,,2015-1,3.00,3.00,7.50,3.38
4730,,2015-1,3.00,3.00,10.50,3.38
4731,,2015-1,3.00,3.00,3.00,3.38
4732,,2015-1,3.00,3.00,11.25,3.38
4733,,2015-2,3.00,3.00,9.00,3.29
4734,,2011-2,3.00,0.00,0.00,1.25
4735,,2011-2,3.00,3.00,7.50,1.25
4736,,2011-2,3.00,3.00,0.00,1.25
4737,,2011-2,3.00,3.00,0.00,1.25
4738,,2011-2,3.00,3.00,7.50,1.25
4739,,2013-1,3.00,3.00,10.50,0.70
4740,,2013-1,3.00,0.00,0.00,0.70
4741,,2013-1,3.00,3.00,0.00,0.70
4742,,2013-1,3.00,3.00,0.00,0.70
4743,,2013-1,3.00,3.00,0.00,0.70
4744,,2013-1,3.00,3.00,0.00,0.70
4745,,2012-2,3.00,3.00,6.00,2.22
4746,,2013-1,3.00,3.00,6.00,2.56
4747,,2012-1,3.00,3.00,11.25,3.56
4748,,2012-2,1.00,1.00,4.00,2.22
4749,,2013-2,3.00,3.00,7.50,2.50
4750,,2012-1,3.00,3.00,11.25,3.56
4751,,2012-2,3.00,3.00,7.50,2.22
4752,,2012-2,3.00,3.00,6.00,2.22
4753,,2012-2,3.00,3.00,4.50,2.22
4754,,2012-2,3.00,3.00,7.50,2.22
4755,,2013-1,3.00,0.00,0.00,2.56
4756,,2013-1,3.00,3.00,4.50,2.56
4757,,2012-1,3.00,0.00,0.00,3.56
4758,,2012-1,3.00,3.00,11.25,3.56
4759,,2012-1,3.00,3.00,9.00,3.56
4760,,2013-1,3.00,3.00,9.00,2.56
4761,,2013-1,3.00,3.00,11.25,2.56
